Book	Chapter	Verse	Text	Index	Version
The First Epistle of Paul the Apostle to the Thessalonians	5	14	Now we exhort you, brethren, warn them that are unruly, comfort the feebleminded, support the weak, be patient toward all men.	7	KJV
The First Epistle of Paul the Apostle to the Thessalonians	5	15	See that none render evil for evil unto any man; but ever follow that which is good, both among yourselves, and to all men.	7	KJV
The First Epistle of Paul the Apostle to the Thessalonians	5	16	Rejoice evermore.	7	KJV
The First Epistle of Paul the Apostle to the Thessalonians	5	17	Pray without ceasing.	7	KJV
The First Epistle of Paul the Apostle to the Thessalonians	5	18	In every thing give thanks: for this is the will of God in Christ Jesus concerning you.	7	KJV
The First Epistle of Paul the Apostle to the Thessalonians	5	19	Quench not the Spirit.	7	KJV
The First Epistle of Paul the Apostle to the Thessalonians	5	20	Despise not prophesyings.	7	KJV
The First Epistle of Paul the Apostle to the Thessalonians	5	21	Prove all things; hold fast that which is good.	7	KJV
The First Epistle of Paul the Apostle to the Thessalonians	5	22	Abstain from all appearance of evil.	7	KJV
The First Epistle of Paul the Apostle to the Thessalonians	5	23	And the very God of peace sanctify you wholly; and I pray God your whole spirit and soul and body be preserved blameless unto the coming of our Lord Jesus Christ.	7	KJV
The First Epistle of Paul the Apostle to the Thessalonians	5	24	Faithful is he that calleth you, who also will do it.	7	KJV
The First Epistle of Paul the Apostle to the Thessalonians	5	25	Brethren, pray for us.	7	KJV
The First Epistle of Paul the Apostle to the Thessalonians	5	26	Greet all the brethren with an holy kiss.	7	KJV
The First Epistle of Paul the Apostle to the Thessalonians	5	27	I charge you by the Lord that this epistle be read unto all the holy brethren.	7	KJV
The First Epistle of Paul the Apostle to the Thessalonians	5	28	The grace of our Lord Jesus Christ be with you. Amen.	7	KJV
The First Epistle of Paul the Apostle to Timothy	1	1	Paul, an apostle of Jesus Christ by the commandment of God our Saviour, and Lord Jesus Christ, which is our hope;	8	KJV
The First Epistle of Paul the Apostle to Timothy	1	2	Unto Timothy, my own son in the faith: Grace, mercy, and peace, from God our Father and Jesus Christ our Lord.	8	KJV
The First Epistle of Paul the Apostle to Timothy	1	3	As I besought thee to abide still at Ephesus, when I went into Macedonia, that thou mightest charge some that they teach no other doctrine,	8	KJV
The First Epistle of Paul the Apostle to Timothy	1	4	Neither give heed to fables and endless genealogies, which minister questions, rather than godly edifying which is in faith: so do.	8	KJV
The First Epistle of Paul the Apostle to Timothy	1	5	Now the end of the commandment is charity out of a pure heart, and of a good conscience, and of faith unfeigned:	8	KJV
The First Epistle of Paul the Apostle to Timothy	1	6	From which some having swerved have turned aside unto vain jangling;	8	KJV
The First Epistle of Paul the Apostle to Timothy	1	7	Desiring to be teachers of the law; understanding neither what they say, nor whereof they affirm.	8	KJV
The First Epistle of Paul the Apostle to Timothy	1	8	But we know that the law is good, if a man use it lawfully;	8	KJV
The First Epistle of Paul the Apostle to Timothy	1	9	Knowing this, that the law is not made for a righteous man, but for the lawless and disobedient, for the ungodly and for sinners, for unholy and profane, for murderers of fathers and murderers of mothers, for manslayers,	8	KJV
The First Epistle of Paul the Apostle to Timothy	1	10	For whoremongers, for them that defile themselves with mankind, for menstealers, for liars, for perjured persons, and if there be any other thing that is contrary to sound doctrine;	8	KJV
The First Epistle of Paul the Apostle to Timothy	1	11	According to the glorious gospel of the blessed God, which was committed to my trust.	8	KJV
The First Epistle of Paul the Apostle to Timothy	1	12	And I thank Christ Jesus our Lord, who hath enabled me, for that he counted me faithful, putting me into the ministry;	8	KJV
The First Epistle of Paul the Apostle to Timothy	1	13	Who was before a blasphemer, and a persecutor, and injurious: but I obtained mercy, because I did it ignorantly in unbelief.	8	KJV
The First Epistle of Paul the Apostle to Timothy	1	14	And the grace of our Lord was exceeding abundant with faith and love which is in Christ Jesus.	8	KJV
The First Epistle of Paul the Apostle to Timothy	1	15	This is a faithful saying, and worthy of all acceptation, that Christ Jesus came into the world to save sinners; of whom I am chief.	8	KJV
The First Epistle of Paul the Apostle to Timothy	1	16	Howbeit for this cause I obtained mercy, that in me first Jesus Christ might shew forth all longsuffering, for a pattern to them which should hereafter believe on him to life everlasting.	8	KJV
The First Epistle of Paul the Apostle to Timothy	1	17	Now unto the King eternal, immortal, invisible, the only wise God, be honour and glory for ever and ever. Amen.	8	KJV
The First Epistle of Paul the Apostle to Timothy	1	18	This charge I commit unto thee, son Timothy, according to the prophecies which went before on thee, that thou by them mightest war a good warfare;	8	KJV
The First Epistle of Paul the Apostle to Timothy	1	19	Holding faith, and a good conscience; which some having put away concerning faith have made shipwreck:	8	KJV
The First Epistle of Paul the Apostle to Timothy	1	20	Of whom is Hymenaeus and Alexander; whom I have delivered unto Satan, that they may learn not to blaspheme.	8	KJV
The First Epistle of Paul the Apostle to Timothy	2	1	I exhort therefore, that, first of all, supplications, prayers, intercessions, and giving of thanks, be made for all men;	8	KJV
The First Epistle of Paul the Apostle to Timothy	2	2	For kings, and for all that are in authority; that we may lead a quiet and peaceable life in all godliness and honesty.	8	KJV
The First Epistle of Paul the Apostle to Timothy	2	3	For this is good and acceptable in the sight of God our Saviour;	8	KJV
The First Epistle of Paul the Apostle to Timothy	2	4	Who will have all men to be saved, and to come unto the knowledge of the truth.	8	KJV
The First Epistle of Paul the Apostle to Timothy	2	5	For there is one God, and one mediator between God and men, the man Christ Jesus;	8	KJV
The First Epistle of Paul the Apostle to Timothy	2	6	Who gave himself a ransom for all, to be testified in due time.	8	KJV
The First Epistle of Paul the Apostle to Timothy	2	7	Whereunto I am ordained a preacher, and an apostle, (I speak the truth in Christ, and lie not;) a teacher of the Gentiles in faith and verity.	8	KJV
The First Epistle of Paul the Apostle to Timothy	2	8	I will therefore that men pray every where, lifting up holy hands, without wrath and doubting.	8	KJV
The First Epistle of Paul the Apostle to Timothy	2	9	In like manner also, that women adorn themselves in modest apparel, with shamefacedness and sobriety; not with broided hair, or gold, or pearls, or costly array;	8	KJV
The First Epistle of Paul the Apostle to Timothy	2	10	But (which becometh women professing godliness) with good works.	8	KJV
The First Epistle of Paul the Apostle to Timothy	2	11	Let the woman learn in silence with all subjection.	8	KJV
The First Epistle of Paul the Apostle to Timothy	2	12	But I suffer not a woman to teach, nor to usurp authority over the man, but to be in silence.	8	KJV
The First Epistle of Paul the Apostle to Timothy	2	13	For Adam was first formed, then Eve.	8	KJV
The First Epistle of Paul the Apostle to Timothy	2	14	And Adam was not deceived, but the woman being deceived was in the transgression.	8	KJV
The First Epistle of Paul the Apostle to Timothy	2	15	Notwithstanding she shall be saved in childbearing, if they continue in faith and charity and holiness with sobriety.	8	KJV
The First Epistle of Paul the Apostle to Timothy	3	1	This is a true saying, If a man desire the office of a bishop, he desireth a good work.	8	KJV
The First Epistle of Paul the Apostle to Timothy	3	2	A bishop then must be blameless, the husband of one wife, vigilant, sober, of good behaviour, given to hospitality, apt to teach;	8	KJV
The First Epistle of Paul the Apostle to Timothy	3	3	Not given to wine, no striker, not greedy of filthy lucre; but patient, not a brawler, not covetous;	8	KJV
The First Epistle of Paul the Apostle to Timothy	3	4	One that ruleth well his own house, having his children in subjection with all gravity;	8	KJV
The First Epistle of Paul the Apostle to Timothy	3	5	(For if a man know not how to rule his own house, how shall he take care of the church of God?)	8	KJV
The First Epistle of Paul the Apostle to Timothy	3	6	Not a novice, lest being lifted up with pride he fall into the condemnation of the devil.	8	KJV
The First Epistle of Paul the Apostle to Timothy	3	7	Moreover he must have a good report of them which are without; lest he fall into reproach and the snare of the devil.	8	KJV
The First Epistle of Paul the Apostle to Timothy	3	8	Likewise must the deacons be grave, not doubletongued, not given to much wine, not greedy of filthy lucre;	8	KJV
The First Epistle of Paul the Apostle to Timothy	3	9	Holding the mystery of the faith in a pure conscience.	8	KJV
The First Epistle of Paul the Apostle to Timothy	3	10	And let these also first be proved; then let them use the office of a deacon, being found blameless.	8	KJV
The First Epistle of Paul the Apostle to Timothy	3	11	Even so must their wives be grave, not slanderers, sober, faithful in all things.	8	KJV
The First Epistle of Paul the Apostle to Timothy	3	12	Let the deacons be the husbands of one wife, ruling their children and their own houses well.	8	KJV
The First Epistle of Paul the Apostle to Timothy	3	13	For they that have used the office of a deacon well purchase to themselves a good degree, and great boldness in the faith which is in Christ Jesus.	8	KJV
The First Epistle of Paul the Apostle to Timothy	3	14	These things write I unto thee, hoping to come unto thee shortly:	8	KJV
The First Epistle of Paul the Apostle to Timothy	3	15	But if I tarry long, that thou mayest know how thou oughtest to behave thyself in the house of God, which is the church of the living God, the pillar and ground of the truth.	8	KJV
The First Epistle of Paul the Apostle to Timothy	3	16	And without controversy great is the mystery of godliness: God was manifest in the flesh, justified in the Spirit, seen of angels, preached unto the Gentiles, believed on in the world, received up into glory.	8	KJV
The First Epistle of Paul the Apostle to Timothy	4	1	Now the Spirit speaketh expressly, that in the latter times some shall depart from the faith, giving heed to seducing spirits, and doctrines of devils;	8	KJV
The First Epistle of Paul the Apostle to Timothy	4	2	Speaking lies in hypocrisy; having their conscience seared with a hot iron;	8	KJV
The First Epistle of Paul the Apostle to Timothy	4	3	Forbidding to marry, and commanding to abstain from meats, which God hath created to be received with thanksgiving of them which believe and know the truth.	8	KJV
The First Epistle of Paul the Apostle to Timothy	4	4	For every creature of God is good, and nothing to be refused, if it be received with thanksgiving:	8	KJV
The First Epistle of Paul the Apostle to Timothy	4	5	For it is sanctified by the word of God and prayer.	8	KJV
The First Epistle of Paul the Apostle to Timothy	4	6	If thou put the brethren in remembrance of these things, thou shalt be a good minister of Jesus Christ, nourished up in the words of faith and of good doctrine, whereunto thou hast attained.	8	KJV
The First Epistle of Paul the Apostle to Timothy	4	7	But refuse profane and old wives’ fables, and exercise thyself rather unto godliness.	8	KJV
The First Epistle of Paul the Apostle to Timothy	4	8	For bodily exercise profiteth little: but godliness is profitable unto all things, having promise of the life that now is, and of that which is to come.	8	KJV
The First Epistle of Paul the Apostle to Timothy	4	9	This is a faithful saying and worthy of all acceptation.	8	KJV
The First Epistle of Paul the Apostle to Timothy	4	10	For therefore we both labour and suffer reproach, because we trust in the living God, who is the Saviour of all men, specially of those that believe.	8	KJV
The First Epistle of Paul the Apostle to Timothy	4	11	These things command and teach.	8	KJV
The First Epistle of Paul the Apostle to Timothy	4	12	Let no man despise thy youth; but be thou an example of the believers, in word, in conversation, in charity, in spirit, in faith, in purity.	8	KJV
The First Epistle of Paul the Apostle to Timothy	4	13	Till I come, give attendance to reading, to exhortation, to doctrine.	8	KJV
The First Epistle of Paul the Apostle to Timothy	4	14	Neglect not the gift that is in thee, which was given thee by prophecy, with the laying on of the hands of the presbytery.	8	KJV
The First Epistle of Paul the Apostle to Timothy	4	15	Meditate upon these things; give thyself wholly to them; that thy profiting may appear to all.	8	KJV
The First Epistle of Paul the Apostle to Timothy	4	16	Take heed unto thyself, and unto the doctrine; continue in them: for in doing this thou shalt both save thyself, and them that hear thee.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	1	Rebuke not an elder, but intreat him as a father; and the younger men as brethren;	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	2	The elder women as mothers; the younger as sisters, with all purity.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	3	Honour widows that are widows indeed.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	4	But if any widow have children or nephews, let them learn first to shew piety at home, and to requite their parents: for that is good and acceptable before God.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	5	Now she that is a widow indeed, and desolate, trusteth in God, and continueth in supplications and prayers night and day.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	6	But she that liveth in pleasure is dead while she liveth.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	7	And these things give in charge, that they may be blameless.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	8	But if any provide not for his own, and specially for those of his own house, he hath denied the faith, and is worse than an infidel.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	9	Let not a widow be taken into the number under threescore years old, having been the wife of one man.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	10	Well reported of for good works; if she have brought up children, if she have lodged strangers, if she have washed the saints’ feet, if she have relieved the afflicted, if she have diligently followed every good work.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	11	But the younger widows refuse: for when they have begun to wax wanton against Christ, they will marry;	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	12	Having damnation, because they have cast off their first faith.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	13	And withal they learn to be idle, wandering about from house to house; and not only idle, but tattlers also and busybodies, speaking things which they ought not.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	14	I will therefore that the younger women marry, bear children, guide the house, give none occasion to the adversary to speak reproachfully.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	15	For some are already turned aside after Satan.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	16	If any man or woman that believeth have widows, let them relieve them, and let not the church be charged; that it may relieve them that are widows indeed.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	17	Let the elders that rule well be counted worthy of double honour, especially they who labour in the word and doctrine.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	18	For the scripture saith, Thou shalt not muzzle the ox that treadeth out the corn. And, The labourer is worthy of his reward.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	19	Against an elder receive not an accusation, but before two or three witnesses.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	20	Them that sin rebuke before all, that others also may fear.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	21	I charge thee before God, and the Lord Jesus Christ, and the elect angels, that thou observe these things without preferring one before another, doing nothing by partiality.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	22	Lay hands suddenly on no man, neither be partaker of other men’s sins: keep thyself pure.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	23	Drink no longer water, but use a little wine for thy stomach’s sake and thine often infirmities.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	24	Some men’s sins are open beforehand, going before to judgment; and some men they follow after.	8	KJV
The First Epistle of Paul the Apostle to Timothy	5	25	Likewise also the good works of some are manifest beforehand; and they that are otherwise cannot be hid.	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	1	Let as many servants as are under the yoke count their own masters worthy of all honour, that the name of God and his doctrine be not blasphemed.	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	2	And they that have believing masters, let them not despise them, because they are brethren; but rather do them service, because they are faithful and beloved, partakers of the benefit. These things teach and exhort.	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	3	If any man teach otherwise, and consent not to wholesome words, even the words of our Lord Jesus Christ, and to the doctrine which is according to godliness;	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	4	He is proud, knowing nothing, but doting about questions and strifes of words, whereof cometh envy, strife, railings, evil surmisings,	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	5	Perverse disputings of men of corrupt minds, and destitute of the truth, supposing that gain is godliness: from such withdraw thyself.	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	6	But godliness with contentment is great gain.	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	7	For we brought nothing into this world, and it is certain we can carry nothing out.	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	8	And having food and raiment let us be therewith content.	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	9	But they that will be rich fall into temptation and a snare, and into many foolish and hurtful lusts, which drown men in destruction and perdition.	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	10	For the love of money is the root of all evil: which while some coveted after, they have erred from the faith, and pierced themselves through with many sorrows.	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	11	But thou, O man of God, flee these things; and follow after righteousness, godliness, faith, love, patience, meekness.	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	12	Fight the good fight of faith, lay hold on eternal life, whereunto thou art also called, and hast professed a good profession before many witnesses.	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	13	I give thee charge in the sight of God, who quickeneth all things, and before Christ Jesus, who before Pontius Pilate witnessed a good confession;	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	14	That thou keep this commandment without spot, unrebukable, until the appearing of our Lord Jesus Christ:	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	15	Which in his times he shall shew, who is the blessed and only Potentate, the King of kings, and Lord of lords;	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	16	Who only hath immortality, dwelling in the light which no man can approach unto; whom no man hath seen, nor can see: to whom be honour and power everlasting. Amen.	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	17	Charge them that are rich in this world, that they be not highminded, nor trust in uncertain riches, but in the living God, who giveth us richly all things to enjoy;	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	18	That they do good, that they be rich in good works, ready to distribute, willing to communicate;	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	19	Laying up in store for themselves a good foundation against the time to come, that they may lay hold on eternal life.	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	20	O Timothy, keep that which is committed to thy trust, avoiding profane and vain babblings, and oppositions of science falsely so called:	8	KJV
The First Epistle of Paul the Apostle to Timothy	6	21	Which some professing have erred concerning the faith. Grace be with thee. Amen.	8	KJV
The Epistle of Paul the Apostle to the Galatians	1	1	Paul, an apostle, (not of men, neither by man, but by Jesus Christ, and God the Father, who raised him from the dead;)	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	2	And all the brethren which are with me, unto the churches of Galatia:	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	3	Grace be to you and peace from God the Father, and from our Lord Jesus Christ,	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	4	Who gave himself for our sins, that he might deliver us from this present evil world, according to the will of God and our Father:	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	5	To whom be glory for ever and ever. Amen.	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	6	I marvel that ye are so soon removed from him that called you into the grace of Christ unto another gospel:	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	7	Which is not another; but there be some that trouble you, and would pervert the gospel of Christ.	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	8	But though we, or an angel from heaven, preach any other gospel unto you than that which we have preached unto you, let him be accursed.	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	9	As we said before, so say I now again, if any man preach any other gospel unto you than that ye have received, let him be accursed.	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	10	For do I now persuade men, or God? or do I seek to please men? for if I yet pleased men, I should not be the servant of Christ.	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	11	But I certify you, brethren, that the gospel which was preached of me is not after man.	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	12	For I neither received it of man, neither was I taught it, but by the revelation of Jesus Christ.	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	13	For ye have heard of my conversation in time past in the Jews’ religion, how that beyond measure I persecuted the church of God, and wasted it:	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	14	And profited in the Jews’ religion above many my equals in mine own nation, being more exceedingly zealous of the traditions of my fathers.	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	15	But when it pleased God, who separated me from my mother’s womb, and called me by his grace,	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	16	To reveal his Son in me, that I might preach him among the heathen; immediately I conferred not with flesh and blood:	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	17	Neither went I up to Jerusalem to them which were apostles before me; but I went into Arabia, and returned again unto Damascus.	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	18	Then after three years I went up to Jerusalem to see Peter, and abode with him fifteen days.	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	19	But other of the apostles saw I none, save James the Lord’s brother.	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	20	Now the things which I write unto you, behold, before God, I lie not.	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	21	Afterwards I came into the regions of Syria and Cilicia;	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	22	And was unknown by face unto the churches of Judaea which were in Christ:	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	23	But they had heard only, That he which persecuted us in times past now preacheth the faith which once he destroyed.	9	KJV
The Epistle of Paul the Apostle to the Galatians	1	24	And they glorified God in me.	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	1	Then fourteen years after I went up again to Jerusalem with Barnabas, and took Titus with me also.	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	2	And I went up by revelation, and communicated unto them that gospel which I preach among the Gentiles, but privately to them which were of reputation, lest by any means I should run, or had run, in vain.	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	3	But neither Titus, who was with me, being a Greek, was compelled to be circumcised:	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	4	And that because of false brethren unawares brought in, who came in privily to spy out our liberty which we have in Christ Jesus, that they might bring us into bondage:	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	5	To whom we gave place by subjection, no, not for an hour; that the truth of the gospel might continue with you.	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	6	But of these who seemed to be somewhat, (whatsoever they were, it maketh no matter to me: God accepteth no man’s person:) for they who seemed to be somewhat in conference added nothing to me:	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	7	But contrariwise, when they saw that the gospel of the uncircumcision was committed unto me, as the gospel of the circumcision was unto Peter;	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	8	(For he that wrought effectually in Peter to the apostleship of the circumcision, the same was mighty in me toward the Gentiles:)	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	9	And when James, Cephas, and John, who seemed to be pillars, perceived the grace that was given unto me, they gave to me and Barnabas the right hands of fellowship; that we should go unto the heathen, and they unto the circumcision.	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	10	Only they would that we should remember the poor; the same which I also was forward to do.	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	11	But when Peter was come to Antioch, I withstood him to the face, because he was to be blamed.	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	12	For before that certain came from James, he did eat with the Gentiles: but when they were come, he withdrew and separated himself, fearing them which were of the circumcision.	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	13	And the other Jews dissembled likewise with him; insomuch that Barnabas also was carried away with their dissimulation.	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	14	But when I saw that they walked not uprightly according to the truth of the gospel, I said unto Peter before them all, If thou, being a Jew, livest after the manner of Gentiles, and not as do the Jews, why compellest thou the Gentiles to live as do the Jews?	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	15	We who are Jews by nature, and not sinners of the Gentiles,	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	16	Knowing that a man is not justified by the works of the law, but by the faith of Jesus Christ, even we have believed in Jesus Christ, that we might be justified by the faith of Christ, and not by the works of the law: for by the works of the law shall no flesh be justified.	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	17	But if, while we seek to be justified by Christ, we ourselves also are found sinners, is therefore Christ the minister of sin? God forbid.	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	18	For if I build again the things which I destroyed, I make myself a transgressor.	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	19	For I through the law am dead to the law, that I might live unto God.	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	20	I am crucified with Christ: neverthless I live; yet not I, but Christ liveth in me: and the life which I now live in the flesh I live by the faith of the Son of God, who loved me, and gave himself for me.	9	KJV
The Epistle of Paul the Apostle to the Galatians	2	21	I do not frustrate the grace of God: for if righteousness come by the law, then Christ is dead in vain.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	1	O foolish Galatians, who hath bewitched you, that ye should not obey the truth, before whose eyes Jesus Christ hath been evidently set forth, crucified among you?	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	2	This only would I learn of you, Received ye the Spirit by the works of the law, or by the hearing of faith?	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	3	Are ye so foolish? having begun in the Spirit, are ye now made perfect by the flesh?	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	4	Have ye suffered so many things in vain? if it be yet in vain.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	5	He therefore that ministereth to you the Spirit, and worketh miracles among you, doeth he it by the works of the law, or by the hearing of faith?	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	6	Even as Abraham believed God, and it was accounted to him for righteousness.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	7	Know ye therefore that they which are of faith, the same are the children of Abraham.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	8	And the scripture, foreseeing that God would justify the heathen through faith, preached before the gospel unto Abraham, saying, In thee shall all nations be blessed.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	9	So then they which be of faith are blessed with faithful Abraham.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	10	For as many as are of the works of the law are under the curse: for it is written, Cursed is every one that continueth not in all things which are written in the book of the law to do them.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	11	But that no man is justified by the law in the sight of God, it is evident: for, The just shall live by faith.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	12	And the law is not of faith: but, The man that doeth them shall live in them.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	13	Christ hath redeemed us from the curse of the law, being made a curse for us: for it is written, Cursed is every one that hangeth on a tree:	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	14	That the blessing of Abraham might come on the Gentiles through Jesus Christ; that we might receive the promise of the Spirit through faith.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	15	Brethren, I speak after the manner of men; Though it be but a man’s covenant, yet if it be confirmed, no man disannulleth, or addeth thereto.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	16	Now to Abraham and his seed were the promises made. He saith not, And to seeds, as of many; but as of one, And to thy seed, which is Christ.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	17	And this I say, that the covenant, that was confirmed before of God in Christ, the law, which was four hundred and thirty years after, cannot disannul, that it should make the promise of none effect.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	18	For if the inheritance be of the law, it is no more of promise: but God gave it to Abraham by promise.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	19	Wherefore then serveth the law? It was added because of transgressions, till the seed should come to whom the promise was made; and it was ordained by angels in the hand of a mediator.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	20	Now a mediator is not a mediator of one, but God is one.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	21	Is the law then against the promises of God? God forbid: for if there had been a law given which could have given life, verily righteousness should have been by the law.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	22	But the scripture hath concluded all under sin, that the promise by faith of Jesus Christ might be given to them that believe.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	23	But before faith came, we were kept under the law, shut up unto the faith which should afterwards be revealed.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	24	Wherefore the law was our schoolmaster to bring us unto Christ, that we might be justified by faith.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	25	But after that faith is come, we are no longer under a schoolmaster.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	26	For ye are all the children of God by faith in Christ Jesus.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	27	For as many of you as have been baptized into Christ have put on Christ.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	28	There is neither Jew nor Greek, there is neither bond nor free, there is neither male nor female: for ye are all one in Christ Jesus.	9	KJV
The Epistle of Paul the Apostle to the Galatians	3	29	And if ye be Christ’s, then are ye Abraham’s seed, and heirs according to the promise.	9	KJV
The Epistle of Paul the Apostle to the Galatians	4	1	Now I say, That the heir, as long as he is a child, differeth nothing from a servant, though he be lord of all;	9	KJV
The Epistle of Paul the Apostle to the Galatians	4	2	But is under tutors and governors until the time appointed of the father.	9	KJV
The Epistle of Paul the Apostle to the Galatians	4	3	Even so we, when we were children, were in bondage under the elements of the world:	9	KJV
