Book	Chapter	Verse	Text	Index	Version
1 Corinthians	16	7	For I do not wish to see you now in passing, but I hope to stay a while with you, if the Lord permits.	4	WEB
1 Corinthians	16	8	But I will stay at Ephesus until Pentecost,	4	WEB
1 Corinthians	16	9	for a great and effective door has opened to me, and there are many adversaries.	4	WEB
1 Corinthians	16	10	Now if Timothy comes, see that he is with you without fear, for he does the work of the Lord, as I also do.	4	WEB
1 Corinthians	16	11	Therefore let no one despise him.  But set him forward on his journey in peace, that he may come to me; for I expect him with the brothers.	4	WEB
1 Corinthians	16	12	Now concerning Apollos, the brother, I strongly urged him to come to you with the brothers; and it was not at all his desire to come now; but he will come when he has an opportunity.	4	WEB
1 Corinthians	16	13	Watch!  Stand firm in the faith!  Be courageous!  Be strong!	4	WEB
1 Corinthians	16	14	Let all that you do be done in love.	4	WEB
1 Corinthians	16	15	Now I beg you, brothers (you know the house of Stephanas, that it is the first fruits of Achaia, and that they have set themselves to serve the saints),	4	WEB
1 Corinthians	16	16	that you also be in subjection to such, and to everyone who helps in the work and labors.	4	WEB
1 Corinthians	16	17	I rejoice at the coming of Stephanas, Fortunatus, and Achaicus; for that which was lacking on your part, they supplied.	4	WEB
1 Corinthians	16	18	For they refreshed my spirit and yours.  Therefore acknowledge those who are like that.	4	WEB
1 Corinthians	16	19	The assemblies of Asia greet you.  Aquila and Priscilla greet you much in the Lord, together with the assembly that is in their house.	4	WEB
1 Corinthians	16	20	All the brothers greet you.  Greet one another with a holy kiss.	4	WEB
1 Corinthians	16	21	This greeting is by me, Paul, with my own hand.	4	WEB
1 Corinthians	16	22	If any man doesn't love the Lord Jesus Christ, let him be accursed{Greek: anathema.}. Come, Lord!{Aramaic: Maranatha!}	4	WEB
1 Corinthians	16	23	The grace of the Lord Jesus Christ be with you.	4	WEB
1 John	3	18	But grow in the grace and knowledge of our Lord and Savior Jesus Christ.  To him be the glory both now and forever.  Amen.	5	WEB
1 John	1	1	That which was from the beginning, that which we have heard, that which we have seen with our eyes, that which we saw, and our hands touched, concerning the Word of life	5	WEB
1 John	1	2	(and the life was revealed, and we have seen, and testify, and declare to you the life, the eternal life, which was with the Father, and was revealed to us);	5	WEB
1 John	1	3	that which we have seen and heard we declare to you, that you also may have fellowship with us.  Yes, and our fellowship is with the Father, and with his Son, Jesus Christ.	5	WEB
1 John	1	4	And we write these things to you, that our joy may be fulfilled.	5	WEB
1 John	1	5	This is the message which we have heard from him and announce to you, that God is light, and in him is no darkness at all.	5	WEB
1 John	1	6	If we say that we have fellowship with him and walk in the darkness, we lie, and don't tell the truth.	5	WEB
1 John	1	7	But if we walk in the light, as he is in the light, we have fellowship with one another, and the blood of Jesus Christ, his Son, cleanses us from all sin.	5	WEB
1 John	1	8	If we say that we have no sin, we deceive ourselves, and the truth is not in us.	5	WEB
1 John	1	9	If we confess our sins, he is faithful and righteous to forgive us the sins, and to cleanse us from all unrighteousness.	5	WEB
1 John	1	10	If we say that we haven't sinned, we make him a liar, and his word is not in us.	5	WEB
1 John	2	1	My little children, I write these things to you so that you may not sin.  If anyone sins, we have a Counselor{Greek Parakleton: Counselor, Helper, Intercessor, Advocate, and Comfortor.} with the Father, Jesus Christ, the righteous.	5	WEB
1 John	2	2	And he is the atoning sacrifice{atoning sacrifice is from the Greek hilasmos, an appeasing, propitiating, or the means of appeasement or propitiation--the sacrifice that turns away God's wrath because of our sin.} for our sins, and not for ours only, but also for the whole world.	5	WEB
1 John	2	3	This is how we know that we know him:  if we keep his commandments.	5	WEB
1 John	2	4	One who says, I know him, and doesn't keep his commandments, is a liar, and the truth isn't in him.	5	WEB
1 John	2	5	But whoever keeps his word, God's love has most certainly been perfected in him.  This is how we know that we are in him:	5	WEB
1 John	2	6	he who says he remains in him ought himself also to walk just like he walked.	5	WEB
1 John	2	7	Brothers, I write no new commandment to you, but an old commandment which you had from the beginning.  The old commandment is the word which you heard from the beginning.	5	WEB
1 John	2	8	Again, I write a new commandment to you, which is true in him and in you; because the darkness is passing away, and the true light already shines.	5	WEB
1 John	2	9	He who says he is in the light and hates his brother, is in the darkness even until now.	5	WEB
1 John	2	10	He who loves his brother remains in the light, and there is no occasion for stumbling in him.	5	WEB
1 John	2	11	But he who hates his brother is in the darkness, and walks in the darkness, and doesn't know where he is going, because the darkness has blinded his eyes.	5	WEB
1 John	2	12	I write to you, little children, because your sins are forgiven you for his name's sake.	5	WEB
1 John	2	13	I write to you, fathers, because you know him who is from the beginning.  I write to you, young men, because you have overcome the evil one.  I write to you, little children, because you know the Father.	5	WEB
1 John	2	14	I have written to you, fathers, because you know him who is from the beginning.  I have written to you, young men, because you are strong, and the word of God remains in you, and you have overcome the evil one.	5	WEB
1 John	2	15	Don't love the world, neither the things that are in the world. If anyone loves the world, the Father's love isn't in him.	5	WEB
1 John	2	16	For all that is in the world, the lust of the flesh, the lust of the eyes, and the pride of life, isn't the Father's, but is the world's.	5	WEB
1 John	2	17	The world is passing away with its lusts, but he who does God's will remains forever.	5	WEB
1 John	2	18	Little children, these are the end times, and as you heard that the Antichrist is coming, even now many antichrists have arisen. By this we know that it is the final hour.	5	WEB
1 John	2	19	They went out from us, but they didn't belong to us; for if they had belonged to us, they would have continued with us. But they left, that they might be revealed that none of them belong to us.	5	WEB
1 John	2	20	You have an anointing from the Holy One, and you know the truth.	5	WEB
1 John	2	21	I have not written to you because you don't know the truth, but because you know it, and because no lie is of the truth.	5	WEB
1 John	2	22	Who is the liar but he who denies that Jesus is the Christ?  This is the Antichrist, he who denies the Father and the Son.	5	WEB
1 John	2	23	Whoever denies the Son, the same doesn't have the Father. He who confesses the Son has the Father also.	5	WEB
1 John	2	24	Therefore, as for you, let that remain in you which you heard from the beginning.  If that which you heard from the beginning remains in you, you also will remain in the Son, and in the Father.	5	WEB
1 John	2	25	This is the promise which he promised us, the eternal life.	5	WEB
1 John	2	26	These things I have written to you concerning those who would lead you astray.	5	WEB
1 John	2	27	As for you, the anointing which you received from him remains in you, and you don't need for anyone to teach you. But as his anointing teaches you concerning all things, and is true, and is no lie, and even as it taught you, you will remain in him.	5	WEB
1 John	2	28	Now, little children, remain in him, that when he appears, we may have boldness, and not be ashamed before him at his coming.	5	WEB
1 John	2	29	If you know that he is righteous, you know that everyone who practices righteousness is born of him.	5	WEB
1 John	3	1	Behold, how great a love the Father has bestowed on us, that we should be called children of God!  For this cause the world doesn't know us, because it didn't know him.	5	WEB
1 John	3	2	Beloved, now we are children of God, and it is not yet revealed what we will be.  But we know that, when he is revealed, we will be like him; for we will see him just as he is.	5	WEB
1 John	3	3	Everyone who has this hope set on him purifies himself, even as he is pure.	5	WEB
1 John	3	4	Everyone who sins also commits lawlessness.  Sin is lawlessness.	5	WEB
1 John	3	5	You know that he was revealed to take away our sins, and in him is no sin.	5	WEB
1 John	3	6	Whoever remains in him doesn't sin.  Whoever sins hasn't seen him, neither knows him.	5	WEB
1 John	3	7	Little children, let no one lead you astray.  He who does righteousness is righteous, even as he is righteous.	5	WEB
1 John	3	8	He who sins is of the devil, for the devil has been sinning from the beginning.  To this end the Son of God was revealed, that he might destroy the works of the devil.	5	WEB
1 John	3	9	Whoever is born of God doesn't commit sin, because his seed remains in him; and he can't sin, because he is born of God.	5	WEB
1 John	3	10	In this the children of God are revealed, and the children of the devil.  Whoever doesn't do righteousness is not of God, neither is he who doesn't love his brother.	5	WEB
1 John	3	11	For this is the message which you heard from the beginning, that we should love one another;	5	WEB
1 John	3	12	unlike Cain, who was of the evil one, and killed his brother. Why did he kill him?  Because his works were evil, and his brother's righteous.	5	WEB
1 John	3	13	Don't be surprised, my brothers, if the world hates you.	5	WEB
1 John	3	14	We know that we have passed out of death into life, because we love the brothers.  He who doesn't love his brother remains in death.	5	WEB
1 John	3	15	Whoever hates his brother is a murderer, and you know that no murderer has eternal life remaining in him.	5	WEB
1 John	3	16	By this we know love, because he laid down his life for us. And we ought to lay down our lives for the brothers.	5	WEB
1 John	3	17	But whoever has the world's goods, and sees his brother in need, and closes his heart of compassion against him, how does the love of God remain in him?	5	WEB
1 John	3	18	My little children, let's not love in word only, neither with the tongue only, but in deed and truth.	5	WEB
1 John	3	19	And by this we know that we are of the truth, and persuade our hearts before him,	5	WEB
1 John	3	20	because if our heart condemns us, God is greater than our heart, and knows all things.	5	WEB
1 John	3	21	Beloved, if our hearts don't condemn us, we have boldness toward God;	5	WEB
1 John	3	22	and whatever we ask, we receive from him, because we keep his commandments and do the things that are pleasing in his sight.	5	WEB
1 John	3	23	This is his commandment, that we should believe in the name of his Son, Jesus Christ, and love one another, even as he commanded.	5	WEB
1 John	3	24	He who keeps his commandments remains in him, and he in him. By this we know that he remains in us, by the Spirit which he gave us.	5	WEB
1 John	4	1	Beloved, don't believe every spirit, but test the spirits, whether they are of God, because many false prophets have gone out into the world.	5	WEB
1 John	4	2	By this you know the Spirit of God:  every spirit who confesses that Jesus Christ has come in the flesh is of God,	5	WEB
1 John	4	3	and every spirit who doesn't confess that Jesus Christ has come in the flesh is not of God, and this is the spirit of the antichrist, of whom you have heard that it comes. Now it is in the world already.	5	WEB
1 John	4	4	You are of God, little children, and have overcome them; because greater is he who is in you than he who is in the world.	5	WEB
1 John	4	5	They are of the world.  Therefore they speak of the world, and the world hears them.	5	WEB
1 John	4	6	We are of God.  He who knows God listens to us. He who is not of God doesn't listen to us.  By this we know the spirit of truth, and the spirit of error.	5	WEB
1 John	4	7	Beloved, let us love one another, for love is of God; and everyone who loves is born of God, and knows God.	5	WEB
1 John	4	8	He who doesn't love doesn't know God, for God is love.	5	WEB
1 John	4	9	By this God's love was revealed in us, that God has sent his one and only Son into the world that we might live through him.	5	WEB
1 John	4	10	In this is love, not that we loved God, but that he loved us, and sent his Son as the atoning sacrifice{atoning sacrifice is from the Greek hilasmos, an appeasing, propitiating, or the means of appeasement or propitiation--the sacrifice that turns away God's wrath because of our sin.} for our sins.	5	WEB
1 John	4	11	Beloved, if God loved us in this way, we also ought to love one another.	5	WEB
1 John	4	12	No one has seen God at any time.  If we love one another, God remains in us, and his love has been perfected in us.	5	WEB
1 John	4	13	By this we know that we remain in him and he in us, because he has given us of his Spirit.	5	WEB
1 John	4	14	We have seen and testify that the Father has sent the Son as the Savior of the world.	5	WEB
1 John	4	15	Whoever confesses that Jesus is the Son of God, God remains in him, and he in God.	5	WEB
1 John	4	16	We know and have believed the love which God has for us. God is love, and he who remains in love remains in God, and God remains in him.	5	WEB
1 John	4	17	In this love has been made perfect among us, that we may have boldness in the day of judgment, because as he is, even so are we in this world.	5	WEB
1 John	4	18	There is no fear in love; but perfect love casts out fear, because fear has punishment.  He who fears is not made perfect in love.	5	WEB
1 John	4	19	We love Him, because he first loved us.	5	WEB
1 John	4	20	If a man says, I love God, and hates his brother, he is a liar; for he who doesn't love his brother whom he has seen, how can he love God whom he has not seen?	5	WEB
1 John	4	21	This commandment we have from him, that he who loves God should also love his brother.	5	WEB
1 John	5	1	Whoever believes that Jesus is the Christ is born of God. Whoever loves the father also loves the child who is born of him.	5	WEB
1 John	5	2	By this we know that we love the children of God, when we love God and keep his commandments.	5	WEB
1 John	5	3	For this is the love of God, that we keep his commandments. His commandments are not grievous.	5	WEB
1 John	5	4	For whatever is born of God overcomes the world. This is the victory that has overcome the world:  your faith.	5	WEB
1 John	5	5	Who is he who overcomes the world, but he who believes that Jesus is the Son of God?	5	WEB
1 John	5	6	This is he who came by water and blood, Jesus Christ; not with the water only, but with the water and the blood. It is the Spirit who testifies, because the Spirit is the truth.	5	WEB
1 John	5	7	For there are three who testify{Only a few recent manuscripts add in heaven:  the Father, the Word, and the Holy Spirit; and these three are one.  And there are three that testify on earth}:	5	WEB
1 John	5	8	the Spirit, the water, and the blood; and the three agree as one.	5	WEB
1 John	5	9	If we receive the witness of men, the witness of God is greater; for this is God's testimony which he has testified concerning his Son.	5	WEB
1 John	5	10	He who believes in the Son of God has the testimony in himself. He who doesn't believe God has made him a liar, because he has not believed in the testimony that God has given concerning his Son.	5	WEB
1 John	5	11	The testimony is this, that God gave to us eternal life, and this life is in his Son.	5	WEB
1 John	5	12	He who has the Son has the life.  He who doesn't have God's Son doesn't have the life.	5	WEB
1 John	5	13	These things I have written to you who believe in the name of the Son of God, that you may know that you have eternal life, and that you may continue to believe in the name of the Son of God.	5	WEB
1 John	5	14	This is the boldness which we have toward him, that, if we ask anything according to his will, he listens to us.	5	WEB
1 John	5	15	And if we know that he listens to us, whatever we ask, we know that we have the petitions which we have asked of him.	5	WEB
1 John	5	16	If anyone sees his brother sinning a sin not leading to death, he shall ask, and God will give him life for those who sin not leading to death.  There is a sin leading to death. I don't say that he should make a request concerning this.	5	WEB
1 John	5	17	All unrighteousness is sin, and there is a sin not leading to death.	5	WEB
1 John	5	18	We know that whoever is born of God doesn't sin, but he who was born of God keeps himself, and the evil one doesn't touch him.	5	WEB
1 John	5	19	We know that we are of God, and the whole world lies in the power of the evil one.	5	WEB
1 John	5	20	We know that the Son of God has come, and has given us an understanding, that we know him who is true, and we are in him who is true, in his Son Jesus Christ. This is the true God, and eternal life.	5	WEB
1 Peter	5	20	let him know that he who turns a sinner from the error of his way will save a soul from death, and will cover a multitude of sins.	6	WEB
1 Peter	1	1	Peter, an apostle of Jesus Christ, to the chosen ones who are living as foreigners in the Dispersion in Pontus, Galatia, Cappadocia, Asia, and Bithynia,	6	WEB
1 Peter	1	2	according to the foreknowledge of God the Father, in sanctification of the Spirit, that you may obey Jesus Christ and be sprinkled with his blood:  Grace to you and peace be multiplied.	6	WEB
1 Peter	1	3	Blessed be the God and Father of our Lord Jesus Christ, who according to his great mercy became our father again to a living hope through the resurrection of Jesus Christ from the dead,	6	WEB
1 Peter	1	4	to an incorruptible and undefiled inheritance that doesn't fade away, reserved in Heaven for you,	6	WEB
1 Peter	1	5	who by the power of God are guarded through faith for a salvation ready to be revealed in the last time.	6	WEB
1 Peter	1	6	Wherein you greatly rejoice, though now for a little while, if need be, you have been put to grief in various trials,	6	WEB
1 Peter	1	7	that the proof of your faith, which is more precious than gold that perishes even though it is tested by fire, may be found to result in praise, glory, and honor at the revelation of Jesus Christ--	6	WEB
1 Peter	1	8	whom not having known you love; in whom, though now you don't see him, yet believing, you rejoice greatly with joy unspeakable and full of glory--	6	WEB
1 Peter	1	9	receiving the result of your faith, the salvation of your souls.	6	WEB
1 Peter	1	10	Concerning this salvation, the prophets sought and searched diligently, who prophesied of the grace that would come to you,	6	WEB
1 Peter	1	11	searching for who or what kind of time the Spirit of Christ, which was in them, pointed to, when he predicted the sufferings of Christ, and the glories that would follow them.	6	WEB
1 Peter	1	12	To them it was revealed, that not to themselves, but to you, they ministered these things, which now have been announced to you through those who preached the Good News to you by the Holy Spirit sent out from heaven; which things angels desire to look into.	6	WEB
1 Peter	1	13	Therefore, prepare your minds for action,{literally, gird up the waist of your mind} be sober and set your hope fully on the grace that will be brought to you at the revelation of Jesus Christ--	6	WEB
1 Peter	1	14	as children of obedience, not conforming yourselves according to your former lusts as in your ignorance,	6	WEB
1 Peter	1	15	but just as he who called you is holy, you yourselves also be holy in all of your behavior;	6	WEB
1 Peter	1	16	because it is written, You shall be holy; for I am holy.{Leviticus 11:44-45}	6	WEB
1 Peter	1	17	If you call on him as Father, who without respect of persons judges according to each man's work, pass the time of your living as foreigners here in reverent fear:	6	WEB
1 Peter	1	18	knowing that you were redeemed, not with corruptible things, with silver or gold, from the useless way of life handed down from your fathers,	6	WEB
1 Peter	1	19	but with precious blood, as of a faultless and pure lamb, the blood of Christ;	6	WEB
1 Peter	1	20	who was foreknown indeed before the foundation of the world, but was revealed at the end of times for your sake,	6	WEB
1 Peter	1	21	who through him are believers in God, who raised him from the dead, and gave him glory; so that your faith and hope might be in God.	6	WEB
1 Peter	1	22	Seeing you have purified your souls in your obedience to the truth through the Spirit in sincere brotherly affection, love one another from the heart fervently:	6	WEB
1 Peter	1	23	having been born again, not of corruptible seed, but of incorruptible, through the word of God, which lives and remains forever.	6	WEB
1 Peter	1	24	For, All flesh is like grass, and all of man's glory like the flower in the grass.  The grass withers, and its flower falls;	6	WEB
1 Peter	1	25	but the Lord's word endures forever.{Isaiah 40:6-8} This is the word of Good News which was preached to you.	6	WEB
1 Peter	2	1	Putting away therefore all wickedness, all deceit, hypocrisies, envies, and all evil speaking,	6	WEB
1 Peter	2	2	as newborn babies, long for the pure milk of the Word, that you may grow thereby,	6	WEB
1 Peter	2	3	if indeed you have tasted that the Lord is gracious:	6	WEB
1 Peter	2	4	coming to him, a living stone, rejected indeed by men, but chosen by God, precious.	6	WEB
1 Peter	2	5	You also, as living stones, are built up as a spiritual house, to be a holy priesthood, to offer up spiritual sacrifices, acceptable to God through Jesus Christ.	6	WEB
1 Peter	2	6	Because it is contained in Scripture, Behold, I lay in Zion a chief cornerstone, chosen, and precious: He who believes in him will not be disappointed.{Isaiah 28:16}	6	WEB
1 Peter	2	7	For you who believe therefore is the honor, but for those who are disobedient, The stone which the builders rejected, has become the chief cornerstone,{Psalm 118:22}	6	WEB
1 Peter	2	8	and, a stone of stumbling, and a rock of offense.{Isaiah 8:14} For they stumble at the word, being disobedient, to which also they were appointed.	6	WEB
1 Peter	2	9	But you are a chosen race, a royal priesthood, a holy nation, a people for God's own possession, that you may proclaim the excellence of him who called you out of darkness into his marvelous light:	6	WEB
1 Peter	2	10	who in time past were no people, but now are God's people, who had not obtained mercy, but now have obtained mercy.	6	WEB
1 Peter	2	11	Beloved, I beg you as foreigners and pilgrims, to abstain from fleshly lusts, which war against the soul;	6	WEB
1 Peter	2	12	having good behavior among the nations, so in that of which they speak against you as evil-doers, they may by your good works, which they see, glorify God in the day of visitation.	6	WEB
1 Peter	2	13	Therefore subject yourselves to every ordinance of man for the Lord's sake:  whether to the king, as supreme;	6	WEB
1 Peter	2	14	or to governors, as sent by him for vengeance on evil-doers and for praise to those who do well.	6	WEB
1 Peter	2	15	For this is the will of God, that by well-doing you should put to silence the ignorance of foolish men:	6	WEB
1 Peter	2	16	as free, and not using your freedom for a cloak of wickedness, but as bondservants of God.	6	WEB
1 Peter	2	17	Honor all men.  Love the brotherhood.  Fear God. Honor the king.	6	WEB
1 Peter	2	18	Servants, be in subjection to your masters with all fear; not only to the good and gentle, but also to the wicked.	6	WEB
1 Peter	2	19	For it is commendable if someone endures pain, suffering unjustly, because of conscience toward God.	6	WEB
1 Peter	2	20	For what glory is it if, when you sin, you patiently endure beating? But if, when you do well, you patiently endure suffering, this is commendable with God.	6	WEB
1 Peter	2	21	For to this you were called, because Christ also suffered for us, leaving you{TR reads us instead of you} an example, that you should follow his steps,	6	WEB
1 Peter	2	22	who did not sin, neither was deceit found in his mouth.{Isaiah 53:9}	6	WEB
1 Peter	2	23	Who, when he was cursed, didn't curse back.  When he suffered, didn't threaten, but committed himself to him who judges righteously;	6	WEB
1 Peter	2	24	who his own self bore our sins in his body on the tree, that we, having died to sins, might live to righteousness; by whose stripes you were healed.	6	WEB
1 Peter	2	25	For you were going astray like sheep; but now have returned to the Shepherd and Overseer{Overseer is from the Greek episkopon, which can mean overseer, curator, guardian, or superintendent.} of your souls.	6	WEB
1 Peter	3	1	In like manner, wives, be in subjection to your own husbands; so that, even if any don't obey the Word, they may be won by the behavior of their wives without a word;	6	WEB
1 Peter	3	2	seeing your pure behavior in fear.	6	WEB
1 Peter	3	3	Let your beauty be not just the outward adorning of braiding the hair, and of wearing jewels of gold, or of putting on fine clothing;	6	WEB
1 Peter	3	4	but in the hidden person of the heart, in the incorruptible adornment of a gentle and quiet spirit, which is in the sight of God very precious.	6	WEB
1 Peter	3	5	For this is how the holy women before, who hoped in God also adorned themselves, being in subjection to their own husbands:	6	WEB
1 Peter	3	6	as Sarah obeyed Abraham, calling him lord, whose children you now are, if you do well, and are not put in fear by any terror.	6	WEB
1 Peter	3	7	You husbands, in like manner, live with your wives according to knowledge, giving honor to the woman, as to the weaker vessel, as being also joint heirs of the grace of life; that your prayers may not be hindered.	6	WEB
1 Peter	3	8	Finally, be all like-minded, compassionate, loving as brothers, tenderhearted, courteous,	6	WEB
1 Peter	3	9	not rendering evil for evil, or reviling for reviling; but instead blessing; knowing that to this were you called, that you may inherit a blessing.	6	WEB
1 Peter	3	10	For, He who would love life, and see good days, let him keep his tongue from evil, and his lips from speaking deceit.	6	WEB
1 Peter	3	11	Let him turn away from evil, and do good.  Let him seek peace, and pursue it.	6	WEB
1 Peter	3	12	For the eyes of the Lord are on the righteous, and his ears open to their prayer; but the face of the Lord is against those who do evil.{Psalm 34:12-16}	6	WEB
1 Peter	3	13	Now who is he who will harm you, if you become imitators of that which is good?	6	WEB
1 Peter	3	14	But even if you should suffer for righteousness' sake, you are blessed.  Don't fear what they fear, neither be troubled.{Isaiah 8:12}	6	WEB
1 Peter	3	15	But sanctify the Lord God in your hearts; and always be ready to give an answer to everyone who asks you a reason concerning the hope that is in you, with humility and fear:	6	WEB
1 Peter	3	16	having a good conscience; that, while you are spoken against as evildoers, they may be disappointed who curse your good manner of life in Christ.	6	WEB
1 Peter	3	17	For it is better, if it is God's will, that you suffer for doing well than for doing evil.	6	WEB
1 Peter	3	18	Because Christ also suffered for sins once, the righteous for the unrighteous, that he might bring you to God; being put to death in the flesh, but made alive in the spirit;	6	WEB
1 Peter	3	19	in which he also went and preached to the spirits in prison,	6	WEB
1 Peter	3	20	who before were disobedient, when God waited patiently in the days of Noah, while the ark was being built. In it, few, that is, eight souls, were saved through water.	6	WEB
1 Peter	3	21	This is a symbol of baptism, which now saves you-- not the putting away of the filth of the flesh, but the answer of a good conscience toward God, through the resurrection of Jesus Christ,	6	WEB
1 Peter	3	22	who is at the right hand of God, having gone into heaven, angels and authorities and powers being made subject to him.	6	WEB
1 Peter	4	1	Forasmuch then as Christ suffered for us in the flesh, arm yourselves also with the same mind; for he who has suffered in the flesh has ceased from sin;	6	WEB
1 Peter	4	2	that you no longer should live the rest of your time in the flesh for the lusts of men, but for the will of God.	6	WEB
1 Peter	4	3	For we have spent enough of our past time doing the desire of the Gentiles, and having walked in lewdness, lusts, drunken binges, orgies, carousings, and abominable idolatries.	6	WEB
1 Peter	4	4	They think it is strange that you don't run with them into the same excess of riot, blaspheming:	6	WEB
1 Peter	4	5	who will give account to him who is ready to judge the living and the dead.	6	WEB
1 Peter	4	6	For to this end the Good News was preached even to the dead, that they might be judged indeed as men in the flesh, but live as to God in the spirit.	6	WEB
1 Peter	4	7	But the end of all things is near.  Therefore be of sound mind, self-controlled, and sober in prayer.	6	WEB
1 Peter	4	8	And above all things be earnest in your love among yourselves, for love covers a multitude of sins.	6	WEB
1 Peter	4	9	Be hospitable to one another without grumbling.	6	WEB
1 Peter	4	10	As each has received a gift, employ it in serving one another, as good managers of the grace of God in its various forms.	6	WEB
1 Peter	4	11	If anyone speaks, let it be as it were the very words of God. If anyone serves, let it be as of the strength which God supplies, that in all things God may be glorified through Jesus Christ, to whom belong the glory and the dominion forever and ever.  Amen.	6	WEB
1 Peter	4	12	Beloved, don't be astonished at the fiery trial which has come upon you, to test you, as though a strange thing happened to you.	6	WEB
1 Peter	4	13	But because you are partakers of Christ's sufferings, rejoice; that at the revelation of his glory you also may rejoice with exceeding joy.	6	WEB
1 Peter	4	14	If you are insulted for the name of Christ, you are blessed; because the Spirit of glory and of God rests on you. On their part he is blasphemed, but on your part he is glorified.	6	WEB
1 Peter	4	15	For let none of you suffer as a murderer, or a thief, or an evil doer, or a meddler in other men's matters.	6	WEB
1 Peter	4	16	But if one of you suffers for being a Christian, let him not be ashamed; but let him glorify God in this matter.	6	WEB
1 Peter	4	17	For the time has come for judgment to begin with the household of God.  If it begins first with us, what will happen to those who don't obey the Good News of God?	6	WEB
1 Peter	4	18	If it is hard for the righteous to be saved, what will happen to the ungodly and the sinner?{Proverbs 11:31}	6	WEB
1 Peter	4	19	Therefore let them also who suffer according to the will of God in doing good entrust their souls to him, as to a faithful Creator.	6	WEB
1 Peter	5	1	I exhort the elders among you, as a fellow elder, and a witness of the sufferings of Christ, and who will also share in the glory that will be revealed.	6	WEB
1 Peter	5	2	Shepherd the flock of God which is among you, exercising the oversight, not under compulsion, but voluntarily, not for dishonest gain, but willingly;	6	WEB
1 Peter	5	3	neither as lording it over the charge allotted to you, but making yourselves examples to the flock.	6	WEB
1 Peter	5	4	When the chief Shepherd is revealed, you will receive the crown of glory that doesn't fade away.	6	WEB
1 Peter	5	5	Likewise, you younger ones, be subject to the elder. Yes, all of you gird yourselves with humility, to subject yourselves to one another; for God resists the proud, but gives grace to the humble.{Proverbs 3:34}	6	WEB
1 Peter	5	6	Humble yourselves therefore under the mighty hand of God, that he may exalt you in due time;	6	WEB
1 Peter	5	7	casting all your worries on him, because he cares for you.	6	WEB
1 Peter	5	8	Be sober and self-controlled. Be watchful.  Your adversary the devil, walks around like a roaring lion, seeking whom he may devour.	6	WEB
1 Peter	5	9	Withstand him steadfast in your faith, knowing that your brothers who are in the world are undergoing the same sufferings.	6	WEB
1 Peter	5	10	But may the God of all grace, who called you to his eternal glory by Christ Jesus, after you have suffered a little while, perfect, establish, strengthen, and settle you.	6	WEB
1 Peter	5	11	To him be the glory and the power forever and ever.  Amen.	6	WEB
1 Peter	5	12	Through Silvanus, our faithful brother, as I consider him, I have written to you briefly, exhorting, and testifying that this is the true grace of God in which you stand.	6	WEB
1 Peter	5	13	She who is in Babylon, chosen together with you, greets you; and so does Mark, my son.	6	WEB
1 Thessalonians	4	18	The salutation of me, Paul, with my own hand:  remember my bonds. Grace be with you.  Amen.	7	WEB
1 Thessalonians	1	1	Paul, Silvanus, and Timothy, to the assembly of the Thessalonians in God the Father and the Lord Jesus Christ:  Grace to you and peace from God our Father and the Lord Jesus Christ.	7	WEB
1 Thessalonians	1	2	We always give thanks to God for all of you, mentioning you in our prayers,	7	WEB
1 Thessalonians	1	3	remembering without ceasing your work of faith and labor of love and patience of hope in our Lord Jesus Christ, before our God and Father.	7	WEB
1 Thessalonians	1	4	We know, brothers{The word for brothers here and where context allows may also be correctly translated brothers and sisters or siblings.} loved by God, that you are chosen,	7	WEB
1 Thessalonians	1	5	and that our Good News came to you not in word only, but also in power, and in the Holy Spirit, and with much assurance. You know what kind of men we showed ourselves to be among you for your sake.	7	WEB
1 Thessalonians	1	6	You became imitators of us, and of the Lord, having received the word in much affliction, with joy of the Holy Spirit,	7	WEB
1 Thessalonians	1	7	so that you became an example to all who believe in Macedonia and in Achaia.	7	WEB
1 Thessalonians	1	8	For from you the word of the Lord has been declared, not only in Macedonia and Achaia, but also in every place your faith toward God has gone out; so that we need not to say anything.	7	WEB
1 Thessalonians	1	9	For they themselves report concerning us what kind of a reception we had from you; and how you turned to God from idols, to serve a living and true God,	7	WEB
1 Thessalonians	1	10	and to wait for his Son from heaven, whom he raised from the dead--Jesus, who delivers us from the wrath to come.	7	WEB
1 Thessalonians	2	1	For you yourselves know, brothers, our visit to you wasn't in vain,	7	WEB
1 Thessalonians	2	2	but having suffered before and been shamefully treated, as you know, at Philippi, we grew bold in our God to tell you the Good News of God in much conflict.	7	WEB
1 Thessalonians	2	3	For our exhortation is not of error, nor of uncleanness, nor in deception.	7	WEB
1 Thessalonians	2	4	But even as we have been approved by God to be entrusted with the Good News, so we speak; not as pleasing men, but God, who tests our hearts.	7	WEB
1 Thessalonians	2	5	For neither were we at any time found using words of flattery, as you know, nor a cloak of covetousness (God is witness),	7	WEB
1 Thessalonians	2	6	nor seeking glory from men (neither from you nor from others), when we might have claimed authority as apostles of Christ.	7	WEB
1 Thessalonians	2	7	But we were gentle among you, like a nursing mother cherishes her own children.	7	WEB
1 Thessalonians	2	8	Even so, affectionately longing for you, we were well pleased to impart to you, not the Good News of God only, but also our own souls, because you had become very dear to us.	7	WEB
