Book	Chapter	Verse	Text	Index	Version
Esther	5	2	When he saw Esther the queen standing in the court, she won his favor, and he held out to her the golden sceptre that was in his hand. So Esther approached and touched the top of the sceptre.	3	OEB
Esther	5	3	Then the king said to her, “What is it, Queen Esther? Whatever your request is, it will be granted, even if it is the half of the kingdom.”	3	OEB
Esther	5	4	“If it seems best to the king,” Esther said, “let the king and Haman come today to the banquet that I have prepared for him.”	3	OEB
Esther	5	5	Then the king ordered, “Bring Haman quickly, so that Esther’s wish may be gratified.”	3	OEB
Esther	5	6	While they were drinking wine, the king said to Esther, “Whatever your petition is, it will be granted. Your request, it will be done – even if it takes half of my kingdom.”	3	OEB
Esther	5	7	Esther answered,	3	OEB
Esther	5	8	“If I have won the king’s favor and if it seems best to the king to grant my petition and to accede to my request, my petition and my request are that the king and Haman come to the banquet which I will prepare for them. Tomorrow I will answer the king’s question as he wishes.”	3	OEB
Esther	5	9	Haman went out that day joyful and elated, but when he saw Mordecai in the king’s gate and noticed that he neither stood up nor moved for him, he was furiously angry with Mordecai.	3	OEB
Esther	5	10	Nevertheless Haman restrained himself and went home. He called together his friends and Zeresh his wife	3	OEB
Esther	5	11	and recounted to them the greatness of his wealth, how many children he had, and all the ways in which the king had honored him, and how he had promoted him above the officials and the royal courtiers.	3	OEB
Esther	5	12	“What is more,” Haman said, “Queen Esther brought no one in with the king to the banquet which she had prepared except me, and tomorrow also I am invited by her along with the king.	3	OEB
Esther	5	13	Yet all this does not satisfy me as long as I see Mordecai the Jew sitting at the king’s gate.”	3	OEB
Esther	5	14	Then Zeresh his wife and all his friends said to him, “Let a gallows seventy-five feet high be erected, and in the morning speak to the king and let Mordecai be hanged on it. Then go merrily with the king to the banquet.” The advice pleased Haman, and so he had the gallows erected.	3	OEB
Esther	6	1	On that night the king was unable to sleep, so he gave orders to bring the books that recorded memorable deeds, and they were read before the king.	3	OEB
Esther	6	2	It was found recorded how Mordecai had furnished information regarding Bigthan and Teresh, two of the king’s attendants who guarded the entrance of the palace, who had attempted to kill King Ahasuerus.	3	OEB
Esther	6	3	“What honor and dignity have been conferred on Mordecai for this?” the king asked. When the king’s pages who waited on him replied “Nothing has been done for him,”	3	OEB
Esther	6	4	the king said, “Who is in the court?” Now Haman had just entered the outer court of the king’s house to speak to the king about hanging Mordecai on the gallows that he had prepared for him.	3	OEB
Esther	6	5	So the king’s pages said to him, “Haman is standing there, in the court.” The king said, “Let him enter.”	3	OEB
Esther	6	6	So Haman entered, and the king said to him, “What should be done for the man whom the king wishes to honor?” Haman said to himself, “Whom besides me could the king wish to honor?”	3	OEB
Esther	6	7	So he said to the king, “For the man whom the king wishes to honor	3	OEB
Esther	6	8	let a royal garment be brought, which the king has worn, and the horse on which the king has ridden and on whose head a royal diadem has been placed.	3	OEB
Esther	6	9	Then let the garment and the horse be placed in charge of one of the king’s noble officials. Let him clothe the man whom the king wishes to honor and let him lead that man on the horse through the city square, proclaiming before him, ‘This is what is done for the man whom the king wishes to honor.’”	3	OEB
Esther	6	10	Then the king said to Haman, “Make haste and take the garment and the horse, as you have said, and do this to Mordecai the Jew, who sits in the king’s gate. Omit nothing of all you have said.”	3	OEB
Esther	6	11	So Haman took the garment and the horse and clothed Mordecai, and made him ride through the city square and proclaimed before him, “This is what is done for the man whom the king wishes to honor.”	3	OEB
Esther	6	12	Mordecai returned to the king’s gate, but Haman hurried to his house, mourning, with his head covered.	3	OEB
Esther	6	13	Haman recounted to Zeresh his wife and to all his friends everything that had happened to him. Then his wise men and Zeresh his wife said to him, “If Mordecai before whom you have already been humiliated is of the Jewish people, you can do nothing against him but will surely fall before him.”	3	OEB
Esther	6	14	While they were still talking with him, the king’s attendants came and quickly took Haman to the banquet that Esther had prepared.	3	OEB
Esther	7	1	So the king and Haman went to drink with Queen Esther.	3	OEB
Esther	7	2	As they were drinking wine on that second day, the king again said to Esther, “Whatever your petition is, Queen Esther, it will be granted to you. Whatever you request it will be done, even if it takes half of the kingdom.”	3	OEB
Esther	7	3	Then Queen Esther answered, “Your Majesty, if I have won your favor, and if it seems best to Your Majesty, let my life be given me as my petition, and my people as my request,	3	OEB
Esther	7	4	for I and my people have been sold to be destroyed, killed, and completely annihilated! If we had been merely sold into slavery I would not have disturbed your peace, because such a fate would not have affected the interests of the king.”	3	OEB
Esther	7	5	Then King Ahasuerus said to Queen Esther, “Who is he and where is he whose heart has impelled him to do this?”	3	OEB
Esther	7	6	“A foe, an enemy: this wicked Haman.” Esther answered. Haman shrank in terror before the king and the queen.	3	OEB
Esther	7	7	In his wrath the king rose from the place where he was drinking wine and went into the palace garden. Haman stayed to beg Queen Esther for his life, for he saw that the king was fully determined to bring calamity upon him.	3	OEB
Esther	7	8	As the king returned from the palace garden to the banquet hall, Haman had flung himself on Esther’s couch. The king cried, “Is he going to rape my queen while I am present in my own house?”	3	OEB
Esther	7	9	and Harbonah, one of those who waited on the king, said, “There are the gallows, seventy-five feet high, which Hainan erected for Mordecai, who spoke a good word in behalf of the king, standing in the house of Haman!” The king said “Hang him on them.”	3	OEB
Esther	7	10	So they hanged Haman on the gallows that he had prepared for Mordecai. Then the wrath of the king was pacified.	3	OEB
Esther	8	1	At that time King Ahasuerus gave the property of Haman the Jews’ enemy to Queen Esther. Mordecai was made one of the king’s personal advisers, for Esther had disclosed his relationship to her.	3	OEB
Esther	8	2	The king also drew off his signet ring, which he had taken from Haman. He gave it to Mordecai, and Esther placed Mordecai in charge of Haman’s property.	3	OEB
Esther	8	3	Then Esther sought another audience with the king and fell at his feet and with tears begged him to avert the evil planned by Haman the Agagite and to frustrate his designs against the Jews.	3	OEB
Esther	8	4	The king held out to her the golden sceptre, and she arose and stood before him.	3	OEB
Esther	8	5	“If it seems best to the king,” she said, “and if I have won his favor and he thinks it right, and if I please him, let written orders be given to revoke the dispatches devised by Haman son of Hammedatha the Agagite, which he wrote ordering the destruction of the Jews who are in all the king’s provinces.	3	OEB
Esther	8	6	For how can I bear to look upon the evil that will come to my people? How can I bear to see their destruction?”	3	OEB
Esther	8	7	Then King Ahasuerus said to Queen Esther and to Mordecai the Jew, “See, I have given Esther the property of Haman, and they have hanged him on the gallows, because he laid hands upon the Jews.	3	OEB
Esther	8	8	Now you write on behalf of the Jews, as seems best to you, in the king’s name and seal it with the king’s signet ring. For a document that is written in the king’s name and sealed with the king’s signet ring cannot be revoked.”	3	OEB
Esther	8	9	On the twenty-third day of the third month (that is the month of Sivan), the king’s secretaries were summoned and as Mordecai instructed an edict was issued to the Jews, to the satraps and provincial governors and the rulers of each of the one hundred twenty-seven provinces from India to Ethiopia in their own script and their own language, and to the Jews in their own script and language.	3	OEB
Esther	8	10	Mordecai wrote in the name of King Ahasuerus. He sealed it with the king’s signet ring. Dispatches were sent by mounted couriers who rode the swift, noble steeds, bred of the royal studs.	3	OEB
Esther	8	11	In this way the king permitted the Jews who were in every city to gather together and make a stand for their life, to destroy, to kill, and annihilate all the armed forces of any people or province that might be hostile to them, including their children and women, and to take their goods as plunder	3	OEB
Esther	8	12	throughout all the provinces of King Ahasuerus on that thirteenth day of the twelfth month (which is called Adar).	3	OEB
Esther	8	13	A copy of the edict was to be published as a decree in every province – publicly displayed so that the Jews might be ready for that day and avenge themselves.	3	OEB
Esther	8	14	So the couriers who rode the swift, noble steeds went out, hastened and impelled by the king’s commands!	3	OEB
Esther	8	15	and Mordecai had gone out from the presence of the king in royal garments of violet and white and with a great crown of gold and with a robe of fine linen and purple. The people of Susa shouted and were glad.	3	OEB
Esther	8	16	To the Jews there came light and gladness and joy and honor.	3	OEB
Esther	8	17	And in every province and city, wherever the king’s command and decree came, there was gladness and joy among the Jews and a holiday. Many of the peoples of the earth professed to be Jews, for fear of the Jews took possession of them.	3	OEB
Esther	9	1	Now in the twelfth month (that is the month of Adar), on the thirteenth day, when the king’s command and his decree was about to put into execution, on the day that the enemies of the Jews hoped to gain the mastery over them, then the tables were turned so that the Jews had the mastery over those who hated them.	3	OEB
Esther	9	2	The Jews gathered together in the cities throughout all the provinces of King Ahasuerus, to attack anyone who tried to harm them. No one could withstand them, for the fear of them had fallen on all the peoples.	3	OEB
Esther	9	3	All the princes of the provinces and the satraps and the governors and they who attended to the king’s business, helped the Jews, because the fear of Mordecai had fallen on them.	3	OEB
Esther	9	4	For Mordecai was great in the king’s palace, and as his power increased his fame spread throughout all the provinces.	3	OEB
Esther	9	5	The Jews put all their enemies to the sword and, with slaughter and destruction, they did what they wanted to those who hated them.	3	OEB
Esther	9	6	In Susa the capital the Jews killed five hundred people.	3	OEB
Esther	9	7	They killed Parshandatha, Dalphon, Aspatha,	3	OEB
Esther	9	8	Poratha, Adalia, Aridatha,	3	OEB
Esther	9	9	Parmashta, Arisia, Aridai, and Vaizatha,	3	OEB
Esther	9	10	the ten sons of Haman the son of Hammedatha, the Jews’ enemy; but they did not take any plunder.	3	OEB
Esther	9	11	On that day the number of those who were slain in Susa was brought before the king,	3	OEB
Esther	9	12	and the king said to Queen Esther, “The Jews have slain five hundred people in Susa, and the ten sons of Haman. What then have they done in the rest of the king’s provinces! Now what is your petition? It will be granted to you. What is your request? It will be done.”	3	OEB
Esther	9	13	“If it please the king,” Esther said, “let it be granted to the Jews who are in Susa to do tomorrow also according to this day’s decree. Let the bodies of Haman’s ten sons be hanged on the gallows.”	3	OEB
Esther	9	14	And the king commanded it to be done. A decree was given out in Susa and they hung the bodies of Haman’s ten sons on the gallows.	3	OEB
Esther	9	15	The Jews who were in Susa gathered themselves together again on the fourteenth day of the month of Adar. They killed three hundred people in Susa. But they did not take any plunder.	3	OEB
Esther	9	16	And the other Jews who were in the king’s provinces gathered themselves together and fought for their lives and overcame their enemies. They killed seventy-five thousand who hated them. But they did not take any plunder.	3	OEB
Esther	9	17	This was on the thirteenth day of Adar.	3	OEB
Esther	9	18	(But the Jews in Susa gathered on both the thirteenth and fourteenth day – and rested on the fifteenth day of the same month and made it a day of feasting and rejoicing.)	3	OEB
Esther	9	19	This is why the Jews who live in the country villages keep the fourteenth day of the month of Adar as a day of rejoicing and feasting and a holiday, and a day in which they send gifts of food to each other.	3	OEB
Esther	9	20	Mordecai had these things recorded. He sent letters to all the Jews who were in all the provinces of the King Ahasuerus, both near and far.	3	OEB
Esther	9	21	He told them to keep the fourteenth day of the month of Adar and also the fifteenth day every year,	3	OEB
Esther	9	22	as the days on which the Jews had rest from their enemies, and the month which was turned from sorrow to gladness and from mourning into a feast day. They should make them days of feasting and gladness and of sending gifts of food to each other and of gifts to the poor.	3	OEB
Esther	9	23	So what the Jews had begun to do they adopted as a custom, just as Mordecai had written to them.	3	OEB
Esther	9	24	For Haman the son of Hammedatha, the Agagite, the enemy of all the Jews, had plotted to destroy them. He had cast ‘Pur’, that is the lot, intending to consume them and to destroy them.	3	OEB
Esther	9	25	But when the matter came before the king, he gave written orders that his wicked plot, which he had planned against the Jews, should come upon his own head, and that he and his sons should be hanged on the gallows.	3	OEB
Esther	9	26	This is why these days are called Purim, after the word Pur. Therefore because of all the words of this letter, as well as all they had seen, and all they had experienced,	3	OEB
Esther	9	27	the Jews established and made it a custom for them, for their descendants, and for all who should join them, so that it might not be repealed, that they should continue to observe these two days as feasts each year,	3	OEB
Esther	9	28	and that these days should be remembered and kept throughout every generation, every family, every province, and every city. And these days of Purim should not pass away from among the Jews nor the remembrance of them disappear among their descendants.	3	OEB
Esther	9	29	Queen Esther, the daughter of Abihail, gave Mordecai the Jew all authority in writing to confirm this second letter of Purim.	3	OEB
Esther	9	30	He sent letters to all the Jews, to the hundred and twenty-seven provinces of the kingdom of Ahasuerus, wishing them peace and security,	3	OEB
Esther	9	31	to confirm these days of Purim in their proper times, to be observed as Mordecai the Jew and Queen Esther had directed and as the Jews had proscribed for themselves and their descendants, in the matter of the fastings and their cry of lamentation.	3	OEB
Esther	9	32	And the commands of Esther confirmed these matters of Purim; and it was written in the records.	3	OEB
Esther	10	1	King Ahasuerus imposed a tribute on the land and the coasts.	3	OEB
Esther	10	2	All the acts of his power and of his might, and the full account of the greatness of Mordecai to which the king advanced him, are they not recorded in the book of the chronicles of the kings of Media and Persia?	3	OEB
Esther	10	3	For Mordecai the Jew was next in rank to King Ahasuerus, and great among the Jews, and loved by them all. He sought the good of his people and promoted the welfare of their descendants.	3	OEB
1 Corinthians	1	1	To the church of God in Corinth, to those who have been consecrated by union with Christ Jesus and called to become his people, and also to all, wherever they may be, who invoke the name of our Lord Jesus Christ – their Master and ours,	4	OEB
1 Corinthians	1	2	from Paul, who has been called to be an apostle of Jesus Christ by the will of God, and from Sosthenes, our fellow follower of the Lord.	4	OEB
1 Corinthians	1	3	May God, our Father, and the Lord Jesus Christ bless you and give you peace.	4	OEB
1 Corinthians	1	4	I always thank God for you. I thank him for the blessing bestowed on you in Christ Jesus.	4	OEB
1 Corinthians	1	5	For through union with him you were enriched in every way – in your power to preach, and in your knowledge of the truth;	4	OEB
1 Corinthians	1	6	and so became yourselves a confirmation of my testimony to the Christ.	4	OEB
1 Corinthians	1	7	There is no gift in which you are deficient, while waiting for our Lord Jesus Christ to be revealed.	4	OEB
1 Corinthians	1	8	And God himself will strengthen you to the end, so that at the day of our Lord Jesus Christ you may be found blameless.	4	OEB
1 Corinthians	1	9	God will not fail you, and it is he who called you into communion with his Son, Jesus Christ, our Lord.	4	OEB
1 Corinthians	1	10	But I appeal to you, my friends, by the name of our Lord Jesus Christ, to agree in what you profess, and not to allow divisions to exist among you, but to be united – of one mind and of one opinion.	4	OEB
1 Corinthians	1	11	For I have been informed, my friends, by the members of Chloe’s household, that party feeling exists among you.	4	OEB
1 Corinthians	1	12	I mean this: that every one of you says either ‘I follow Paul,’ or ‘I Apollos,’ or ‘I Cephas,’ or ‘I Christ.’	4	OEB
1 Corinthians	1	13	You have torn the Christ in pieces! Was it Paul who was crucified for you? Or were you baptized in the name of Paul?	4	OEB
1 Corinthians	1	14	I am thankful that I did not baptize any of you except Crispus and Gaius,	4	OEB
1 Corinthians	1	15	so that no one can say that you were baptized in my name.	4	OEB
1 Corinthians	1	16	I baptized also the household of Stephanas. I do not know that I baptized anyone else.	4	OEB
1 Corinthians	1	17	My mission from Christ was not to baptize, but to tell the good news; not, however, in the language of philosophy, in case the cross of the Christ should be robbed of its meaning.	4	OEB
1 Corinthians	1	18	The message of the cross is indeed mere folly to those who are on the path to ruin, but to us who are on the path of salvation it is the power of God.	4	OEB
1 Corinthians	1	19	For scripture says –	4	OEB
1 Corinthians	1	20	Where is the philosopher? Where the teacher of the Law? Where the disputant of today? Has not God shown the world’s philosophy to be folly?	4	OEB
1 Corinthians	1	21	For since the world, in God’s wisdom, did not by its philosophy learn to know God, God saw fit, by the ‘folly’ of our proclamation, to save those who believe in Christ!	4	OEB
1 Corinthians	1	22	While Jews ask for miraculous signs, and Greeks study philosophy,	4	OEB
1 Corinthians	1	23	we are proclaiming Christ crucified! – to the Jews an obstacle, to the Gentiles mere folly,	4	OEB
1 Corinthians	1	24	but to those who have received the call, whether Jews or Greeks, Christ, the power of God and the wisdom of God!	4	OEB
1 Corinthians	1	25	For God’s ‘folly’ is wiser than people, and God’s ‘weakness’ is stronger than people.	4	OEB
1 Corinthians	1	26	Look at the facts of your call, friends. There are not many among you who are wise, as people reckon wisdom, not many who are influential, not many who are high-born;	4	OEB
1 Corinthians	1	27	but God chose what the world counts foolish to put its wise to shame, and God chose what the world counts weak to put its strong to shame,	4	OEB
1 Corinthians	1	28	and God chose what the world counts poor and insignificant – things that to it are unreal – to bring its ‘realities’ to nothing,	4	OEB
1 Corinthians	1	29	so that in his presence no one should boast.	4	OEB
1 Corinthians	1	30	But you, by your union with Christ Jesus, belong to God; and Christ, by God’s will, became not only our wisdom, but also our righteousness, holiness, and deliverance,	4	OEB
1 Corinthians	1	31	so that – in the words of scripture –	4	OEB
1 Corinthians	2	1	For my own part, friends, when I came to you, it was with no display of eloquence or philosophy that I came to tell the hidden purpose of God;	4	OEB
1 Corinthians	2	2	for I had determined that, while with you, I would forget everything except Jesus Christ – and him crucified!	4	OEB
1 Corinthians	2	3	Indeed, when I came among you, I was weak, and full of fears, and in great anxiety.	4	OEB
1 Corinthians	2	4	My message and my proclamation were not delivered in the persuasive language of philosophy, but were accompanied by the manifestation of spiritual power,	4	OEB
1 Corinthians	2	5	so that your faith should be based, not on the human wisdom, but on the power of God.	4	OEB
1 Corinthians	2	6	Yet there is a philosophy that we teach to those whose faith is matured, but it is not the philosophy of today, or of the leaders of today – whose downfall is at hand.	4	OEB
1 Corinthians	2	7	No, it is a divine philosophy that we teach, one concerned with the hidden purpose of God – that long hidden philosophy which God, before time began, destined for our glory.	4	OEB
1 Corinthians	2	8	This philosophy is clearly not known to any of the leaders of today, since, had they known it, they would never have crucified our glorious Lord!	4	OEB
1 Corinthians	2	9	It is what scripture speaks of as –	4	OEB
1 Corinthians	2	10	Yet to us God revealed it through his Spirit; for the Spirit fathoms all things, even the inmost depths of God’s being.	4	OEB
1 Corinthians	2	11	For what person is there who knows what a person is, except the person’s own spirit within them? So, also, no one comprehends what God is, except the Spirit of God.	4	OEB
1 Corinthians	2	12	And as for us, it is not the spirit of the world that we have received, but the Spirit that comes from God, so that we may realize the blessings given to us by him.	4	OEB
1 Corinthians	2	13	And we speak of these gifts, not in language taught by human philosophy, but in language taught by the Spirit, explaining spiritual things in spiritual words.	4	OEB
1 Corinthians	2	14	The merely intellectual person rejects the teaching of the Spirit of God; for to them it is mere folly; they cannot grasp it, because it is to be understood only by spiritual insight.	4	OEB
1 Corinthians	2	15	But the person with spiritual insight is able to understand everything, although they themselves are understood by no one.	4	OEB
1 Corinthians	2	16	For who has so comprehended the mind of the Lord as to be able to instruct him? We, however, have the mind of Christ.	4	OEB
1 Corinthians	3	1	But I, my friends, could not speak to you as people with spiritual insight, but only as worldly-minded – mere infants in the faith of Christ.	4	OEB
1 Corinthians	3	2	I fed you with milk, not with solid food, for you were not then able to take it.	4	OEB
1 Corinthians	3	3	While there exist among you jealousy and party feeling, is it not true that you are worldly, and are acting merely as other people do?	4	OEB
1 Corinthians	3	4	When one says ‘I follow Paul,’ and another ‘I follow Apollos,’ aren’t you like other people?	4	OEB
1 Corinthians	3	5	What, I ask, is Apollos? Or what is Paul? Servants through whom you were led to accept the faith; and that only as the Lord helped each of you.	4	OEB
1 Corinthians	3	6	I planted, and Apollos watered, but it was God who caused the growth.	4	OEB
1 Corinthians	3	7	Therefore neither the one who plants, nor the one who waters, counts for anything, but only God who causes the growth.	4	OEB
1 Corinthians	3	8	In this the person who plants and the person who waters are one; yet each will receive their own reward in proportion to their own labor.	4	OEB
1 Corinthians	3	9	For we are God’s fellow workers; you are God’s harvest field, God’s building.	4	OEB
1 Corinthians	3	10	In fulfillment of the charge which God had entrusted to me, I laid the foundation like a skillful master; but someone else is now building on it. Let everyone take care how they build;	4	OEB
1 Corinthians	3	11	for no one can lay any other foundation than the one already laid – Jesus Christ.	4	OEB
1 Corinthians	3	12	Whatever is used by those who build on this foundation, whether gold, silver, costly stones, wood, hay, or straw,	4	OEB
1 Corinthians	3	13	the quality of each man’s work will become known, for the day will make it plain; because that day is to be ushered in with fire, and the fire itself will test the quality of every man’s work.	4	OEB
1 Corinthians	3	14	If anyone’s work, which they have built on that foundation, still remains, they will gain a reward.	4	OEB
1 Corinthians	3	15	If anyone’s work is burnt up, they will suffer loss; though they themselves will escape, but only as one who has passed through fire.	4	OEB
1 Corinthians	3	16	Don’t you know that you are God’s Temple, and that God’s Spirit has his home in you?	4	OEB
1 Corinthians	3	17	If any one destroys the Temple of God, God will destroy them; for the Temple of God is sacred, and so also are you.	4	OEB
1 Corinthians	3	18	Let no one deceive himself. If any one among you imagines that, as regards this world, they are wise, they should become a ‘fool,’ that they may become wise.	4	OEB
1 Corinthians	3	19	For in God’s sight this world’s wisdom is folly. Scripture tells of –	4	OEB
1 Corinthians	3	20	And it says again –	4	OEB
1 Corinthians	3	21	Therefore let no one boast about people; for all things are yours –	4	OEB
1 Corinthians	3	22	whether Paul, or Apollos, or Cephas, or the world, or life, or death, or the present, or the future – all things are yours!	4	OEB
1 Corinthians	3	23	But you are Christ’s and Christ is God’s.	4	OEB
1 Corinthians	4	1	Let people look on us as Christ’s servants, and as stewards of the hidden truths of God.	4	OEB
1 Corinthians	4	2	Now what we look for in stewards is that they should be trustworthy.	4	OEB
1 Corinthians	4	3	But it weighs very little with me that I am judged by you or by any human tribunal. No, I do not even judge myself;	4	OEB
1 Corinthians	4	4	for, though I am conscious of nothing against myself, that does not prove me innocent. It is the Lord who is my judge.	4	OEB
1 Corinthians	4	5	Therefore do not pass judgment before the time, but wait until the Lord comes. He will throw light on what is now dark and obscure, and will reveal the motives in people’s minds; and then everyone will receive due praise from God.	4	OEB
1 Corinthians	4	6	All this, friends, I have, for your sakes, applied to Apollos and myself, so that, from our example, you may learn to observe the precept – ‘Keep to what is written,’ that none of you may speak boastfully of one teacher to the disparagement of another.	4	OEB
1 Corinthians	4	7	For who makes any one of you superior to others? And what have you that was not given you? But if you received it as a gift, why do you boast as if you had not?	4	OEB
1 Corinthians	4	8	Are you all so soon satisfied? Are you so soon rich? Have you begun to reign without us? Would indeed that you had, so that we also might reign with you!	4	OEB
1 Corinthians	4	9	For, as it seems to me, God has exhibited us, the apostles, last of all, as people doomed to death. We are made a spectacle to the universe, both to angels and to people!	4	OEB
1 Corinthians	4	10	We, for Christ’s sake, are fools, but you, by your union with Christ, are people of discernment. We are weak, but you are strong. You are honored, but we are despised.	4	OEB
1 Corinthians	4	11	To this very hour we go hungry, thirsty, and naked; we are beaten; we are homeless;	4	OEB
1 Corinthians	4	12	we work hard, toiling with our own hands. We meet abuse with blessings, we meet persecution with endurance,	4	OEB
1 Corinthians	4	13	we meet slander with gentle appeals. We have been treated as the scum of the earth, the vilest of the vile, to this very hour.	4	OEB
1 Corinthians	4	14	It is with no wish to shame you that I am writing like this; but to warn you as my own dear children.	4	OEB
1 Corinthians	4	15	Though you may have thousands of instructors in the faith of Christ, yet you have not many fathers. It was I who, through union with Christ Jesus, became your father by means of the good news.	4	OEB
1 Corinthians	4	16	Therefore I entreat you – Follow my example.	4	OEB
1 Corinthians	4	17	This is my reason for sending Timothy to you. He is my own dear faithful child in the Master’s service, and he will remind you of my methods of teaching the faith of Christ Jesus – methods which I follow everywhere in every church.	4	OEB
1 Corinthians	4	18	Some, I hear, are puffed up with pride, thinking that I am not coming to you.	4	OEB
1 Corinthians	4	19	But come to you I will, and that soon, if it please the Lord; and then I will find out, not what words these people use who are so puffed up, but what power they possess;	4	OEB
1 Corinthians	4	20	for the kingdom of God is based, not on words, but on power.	4	OEB
1 Corinthians	4	21	What do you wish? Am I to come to you with a rod, or in a loving and gentle spirit?	4	OEB
1 Corinthians	5	1	There is a wide-spread report respecting a case of immorality among you, and that, too, of a kind that does not occur even among the Gentiles – a man, I hear, is living with his father’s wife!	4	OEB
1 Corinthians	5	2	Instead of grieving over it and taking steps for the expulsion of the man who has done this thing, is it possible that you are still puffed up?	4	OEB
1 Corinthians	5	3	For I myself, though absent in body, have been present with you in spirit, and in the name of our Lord Jesus I have already passed judgment, just as if I had been present, on the man who has acted in this way.	4	OEB
1 Corinthians	5	4	I have decided – having been present in spirit at your meetings, when the power of the Lord Jesus was with us –	4	OEB
1 Corinthians	5	5	to deliver such a man as this over to Satan, that what is sensual in him may be destroyed, so that his spirit may be saved at the day of the Lord.	4	OEB
1 Corinthians	5	6	Your boasting is unseemly. Don’t you know that even a little yeast leavens all the dough?	4	OEB
1 Corinthians	5	7	Get rid entirely of the old leaven, so that you may be like new dough – free from leaven, as in truth you are. For our passover lamb is already sacrificed – Christ himself;	4	OEB
1 Corinthians	5	8	therefore let us keep our festival, not with the leaven of former days, nor with the leaven of vice and wickedness, but with the unleavened bread of sincerity and truth.	4	OEB
1 Corinthians	5	9	I told you, in my letter, not to associate with immoral people –	4	OEB
1 Corinthians	5	10	not, of course, meaning people of the world who are in immoral, or who are covetous and grasping, or who worship idols; for then you would have to leave the world altogether.	4	OEB
1 Corinthians	5	11	But, as things are, I say that you are not to associate with anyone who, although a follower of Christ in name, is immoral, or covetous, or an idolater, or abusive, or a drunkard, or grasping – no, not even to sit down to eat with such people.	4	OEB
1 Corinthians	5	12	What have I to do with judging those outside the church? Is it not for you to judge those who are within the church,	4	OEB
1 Corinthians	5	13	while God judges those who are outside? Put away the wicked from among you.	4	OEB
1 Corinthians	6	1	Can it be that, when one of you has a dispute with another, they dare to have their case tried before the heathen, instead of before Christ’s people?	4	OEB
1 Corinthians	6	2	Don’t you know that Christ’s people will try the world? And if the world is to be tried by you, are you unfit to try the most trivial cases?	4	OEB
1 Corinthians	6	3	Don’t you know that we are to try angels – to say nothing of the affairs of this life?	4	OEB
1 Corinthians	6	4	Why, then, if you have cases relating to the affairs of this life, do you set to try them those who carry no weight with the church? To your shame I ask it.	4	OEB
1 Corinthians	6	5	Can it be that there is not one among you wise enough to decide between two of their fellow followers?	4	OEB
1 Corinthians	6	6	Must a follower sue a fellow follower? In front of unbelievers?	4	OEB
1 Corinthians	6	7	To begin with, it is undoubtedly a loss to you to have lawsuits with one another. Why not rather let yourselves be wronged? Why not rather let yourselves be cheated?	4	OEB
1 Corinthians	6	8	Instead of this, you wrong and cheat others yourselves – yes, even other followers!	4	OEB
1 Corinthians	6	9	Don’t you know that wrongdoers will have no share in God’s kingdom? Do not be deceived. No one who is immoral, or an idolater, or an adulterer, or licentious, or a sexual pervert,	4	OEB
1 Corinthians	6	10	or a thief, or covetous, or a drunkard, or abusive, or grasping, will have any share in God’s kingdom.	4	OEB
1 Corinthians	6	11	Such some of you used to be; but you washed yourselves clean. You became Christ’s people! You were pronounced righteous through the name of our Lord Jesus Christ, and through the Spirit of our God!	4	OEB
1 Corinthians	6	12	Everything is allowable for me! Yes, but everything is not profitable. Everything is allowable for me! Yes, but for my part, I will not let myself be enslaved by anything.	4	OEB
1 Corinthians	6	13	Food exists for the stomach, and the stomach for food; but God will put an end to both the one and the other. The body, however, exists, not for immorality, but for the Lord, and the Lord for the body;	4	OEB
1 Corinthians	6	14	and, as God has raised the Lord, so he will raise us up also by the exercise of his power.	4	OEB
1 Corinthians	6	15	Don’t you know that your bodies are Christ’s members? Am I, then, to take the members that belong to the Christ and make them the members of a prostitute? Heaven forbid!	4	OEB
1 Corinthians	6	16	Or don’t you know that a man who unites himself with a prostitute is one with her in body (for ‘the two,’ it is said, ‘will become one’);	4	OEB
1 Corinthians	6	17	while a man who is united with the Lord is one with him in spirit?	4	OEB
1 Corinthians	6	18	Shun all immorality. Every other sin that people commit is something outside the body; but an immoral person sins against their own body.	4	OEB
1 Corinthians	6	19	Again, don’t you know that your body is a shrine of the Holy Spirit that is within you – the Spirit which you have from God?	4	OEB
1 Corinthians	6	20	Moreover, you are not your own masters; you were bought, and the price was paid. Therefore, honor God in your bodies.	4	OEB
1 Corinthians	7	1	With reference to the subjects about which you wrote to me: It is good for a man to remain single.	4	OEB
1 Corinthians	7	2	But, owing to the prevalence of immorality, I advise every man to have his own wife, and every woman her husband.	4	OEB
1 Corinthians	7	3	A husband should give his wife her due, and a wife her husband.	4	OEB
1 Corinthians	7	4	It is not the wife, but the husband, who exercises power over her body; and so, too, it is not the husband, but the wife, who exercises power over his body.	4	OEB
1 Corinthians	7	5	Do not deprive each other of what is due – unless it is only for a time and by mutual consent, so that your minds may be free for prayer until you again live as man and wife – otherwise Satan might take advantage of your want of self-control and tempt you.	4	OEB
1 Corinthians	7	6	I say this, however, as a concession, not as a command.	4	OEB
1 Corinthians	7	7	I should wish everyone to be just what I am myself. But everyone has his own gift from God – one in one way, and one in another.	4	OEB
1 Corinthians	7	8	My advice, then, to those who are not married, and to widows, is this: It would be good for them to remain as I am myself.	4	OEB
